UsageID,CustomerID,Month,CallMinutes,DataUsage,MessagesSent
U02348,C0196,Aug,824,41,75
U02349,C0196,Sep,651,27,83
U02350,C0196,Oct,942,44,85
U02351,C0196,Nov,633,26,86
U02352,C0196,Dec,839,44,61
U02353,C0197,Jan,869,51,85
U02354,C0197,Feb,770,19,63
U02355,C0197,Mar,549,18,80
U02356,C0197,Apr,929,22,40
U02357,C0197,May,746,38,60
U02358,C0197,Jun,568,45,38
U02359,C0197,Jul,802,20,77
U02360,C0197,Aug,554,54,38
U02361,C0197,Sep,932,36,61
U02362,C0197,Oct,811,53,90
U02363,C0197,Nov,711,38,57
U02364,C0197,Dec,408,35,68
U02365,C0198,Jan,550,43,63
U02366,C0198,Feb,610,52,74
U02367,C0198,Mar,852,40,86
U02368,C0198,Apr,814,30,54
U02369,C0198,May,486,20,69
U02370,C0198,Jun,742,42,81
U02371,C0198,Jul,529,51,69
U02372,C0198,Aug,690,31,40
U02373,C0198,Sep,923,53,54
U02374,C0198,Oct,933,39,83
U02375,C0198,Nov,563,19,36
U02376,C0198,Dec,664,33,88
U02377,C0199,Jan,711,45,67
U02378,C0199,Feb,513,21,88
U02379,C0199,Mar,781,34,75
U02380,C0199,Apr,919,40,42
U02381,C0199,May,448,25,63
U02382,C0199,Jun,705,54,82
U02383,C0199,Jul,405,47,56
U02384,C0199,Aug,641,55,71
U02385,C0199,Sep,946,32,57
U02386,C0199,Oct,706,36,77
U02387,C0199,Nov,543,42,68
U02388,C0199,Dec,653,24,55
U02389,C0200,Jan,928,55,47
U02390,C0200,Feb,769,47,41
U02391,C0200,Mar,550,45,88
U02392,C0200,Apr,821,23,40
U02393,C0200,May,463,45,43
U02394,C0200,Jun,887,31,63
U02395,C0200,Jul,479,41,78
U02396,C0200,Aug,938,43,72
U02397,C0200,Sep,931,43,90
U02398,C0200,Oct,670,55,66
U02399,C0200,Nov,833,46,79
U02400,C0200,Dec,901,44,87
U02401,C0201,Jan,121,74,19
U02402,C0201,Feb,112,96,17
U02403,C0201,Mar,113,97,19
U02404,C0201,Apr,110,78,17
U02405,C0201,May,201,67,8
U02406,C0201,Jun,223,88,6
U02407,C0201,Jul,234,91,6
U02408,C0201,Aug,110,88,12
U02409,C0201,Sep,90,98,7
U02410,C0201,Oct,110,88,12
U02411,C0201,Nov,175,84,12
U02412,C0201,Dec,204,66,7
U02413,C0202,Jan,545,55,61
U02414,C0202,Feb,449,37,53
U02415,C0202,Mar,620,29,87
U02416,C0202,Apr,900,18,42
U02417,C0202,May,757,22,90
U02418,C0202,Jun,445,44,65
U02419,C0202,Jul,717,54,63
U02420,C0202,Aug,745,42,65
U02421,C0202,Sep,535,26,67
U02422,C0202,Oct,871,46,77
U02423,C0202,Nov,859,27,90
U02424,C0202,Dec,733,23,86
U02425,C0203,Jan,819,42,49
U02426,C0203,Feb,804,39,69
U02427,C0203,Mar,446,46,82
U02428,C0203,Apr,684,23,90
U02429,C0203,May,569,19,71
U02430,C0203,Jun,716,53,76
U02431,C0203,Jul,526,53,40
U02432,C0203,Aug,597,52,71
U02433,C0203,Sep,454,54,68
U02434,C0203,Oct,593,48,67
U02435,C0203,Nov,419,25,77
U02436,C0203,Dec,944,29,36
U02437,C0204,Jan,150,78,10
U02438,C0204,Feb,292,93,5
U02439,C0204,Mar,286,99,13
U02440,C0204,Apr,182,67,18
U02441,C0204,May,300,66,13
U02442,C0204,Jun,191,76,16
U02443,C0204,Jul,86,98,13
U02444,C0204,Aug,177,81,5
U02445,C0204,Sep,109,71,20
U02446,C0204,Oct,123,83,7
U02447,C0204,Nov,126,81,5
U02448,C0204,Dec,119,84,16
U02449,C0205,Jan,573,21,74
U02450,C0205,Feb,733,29,36
U02451,C0205,Mar,459,37,59
U02452,C0205,Apr,501,38,44
U02453,C0205,May,822,38,51
U02454,C0205,Jun,784,25,38
U02455,C0205,Jul,607,33,83
U02456,C0205,Aug,642,49,67
U02457,C0205,Sep,916,42,42
U02458,C0205,Oct,675,21,55
U02459,C0205,Nov,875,53,61
U02460,C0205,Dec,467,48,36
U02461,C0206,Jan,184,79,3
U02462,C0206,Feb,148,100,6
U02463,C0206,Mar,143,100,7
U02464,C0206,Apr,157,91,17
U02465,C0206,May,101,97,9
U02466,C0206,Jun,280,74,14
U02467,C0206,Jul,218,75,10
U02468,C0206,Aug,217,92,20
U02469,C0206,Sep,195,67,3
U02470,C0206,Oct,288,94,12
U02471,C0206,Nov,247,75,3
U02472,C0206,Dec,95,95,11
U02473,C0207,Jan,233,81,15
U02474,C0207,Feb,169,78,19
U02475,C0207,Mar,152,67,8
U02476,C0207,Apr,269,99,5
U02477,C0207,May,156,70,15
U02478,C0207,Jun,258,72,7
U02479,C0207,Jul,265,100,11
U02480,C0207,Aug,190,78,19
U02481,C0207,Sep,285,85,13
U02482,C0207,Oct,242,81,17
U02483,C0207,Nov,149,80,13
U02484,C0207,Dec,167,78,17
U02485,C0208,Jan,736,19,79
U02486,C0208,Feb,536,18,73
U02487,C0208,Mar,887,18,35
U02488,C0208,Apr,577,44,70
U02489,C0208,May,900,43,69
U02490,C0208,Jun,483,22,69
U02491,C0208,Jul,431,46,78
U02492,C0208,Aug,526,40,87
U02493,C0208,Sep,785,40,59
U02494,C0208,Oct,581,18,42
U02495,C0208,Nov,873,41,47
U02496,C0208,Dec,855,18,49
U02497,C0209,Jan,420,35,78
U02498,C0209,Feb,766,30,40
U02499,C0209,Mar,710,32,49
U02500,C0209,Apr,905,41,37
U02501,C0209,May,687,49,80
U02502,C0209,Jun,614,18,47
U02503,C0209,Jul,805,25,90
U02504,C0209,Aug,684,54,67
U02505,C0209,Sep,905,28,70
U02506,C0209,Oct,598,54,78
U02507,C0209,Nov,579,22,72
U02508,C0209,Dec,531,22,43
U02509,C0210,Jan,665,54,89
U02510,C0210,Feb,633,51,81
U02511,C0210,Mar,680,30,89
U02512,C0210,Apr,423,52,74
U02513,C0210,May,658,53,64
U02514,C0210,Jun,402,45,76
U02515,C0210,Jul,453,38,62
U02516,C0210,Aug,816,35,42
U02517,C0210,Sep,930,47,66
U02518,C0210,Oct,770,51,83
U02519,C0210,Nov,444,32,38
U02520,C0210,Dec,684,44,69
U02521,C0211,Jan,859,38,35
U02522,C0211,Feb,801,30,56
U02523,C0211,Mar,483,54,86
U02524,C0211,Apr,425,32,79
U02525,C0211,May,833,22,50
U02526,C0211,Jun,601,28,56
U02527,C0211,Jul,718,22,75
U02528,C0211,Aug,499,19,65
U02529,C0211,Sep,842,19,72
U02530,C0211,Oct,742,34,50
U02531,C0211,Nov,510,48,50
U02532,C0211,Dec,748,21,87
U02533,C0212,Jan,741,51,85
U02534,C0212,Feb,642,22,84
U02535,C0212,Mar,849,24,75
U02536,C0212,Apr,857,55,42
U02537,C0212,May,487,21,37
U02538,C0212,Jun,786,38,89
U02539,C0212,Jul,466,26,38
U02540,C0212,Aug,852,21,54
U02541,C0212,Sep,842,22,41
U02542,C0212,Oct,457,53,38
U02543,C0212,Nov,701,42,60
U02544,C0212,Dec,498,44,49
U02545,C0213,Jan,233,65,17
U02546,C0213,Feb,178,94,16
U02547,C0213,Mar,238,71,13
U02548,C0213,Apr,246,66,17
U02549,C0213,May,212,86,9
U02550,C0213,Jun,107,71,3
U02551,C0213,Jul,232,69,9
U02552,C0213,Aug,226,73,19
U02553,C0213,Sep,145,87,16
U02554,C0213,Oct,203,93,8
U02555,C0213,Nov,142,73,4
U02556,C0213,Dec,95,73,12
U02557,C0214,Jan,229,92,19
U02558,C0214,Feb,246,87,12
U02559,C0214,Mar,229,99,7
U02560,C0214,Apr,117,95,12
U02561,C0214,May,234,86,12
U02562,C0214,Jun,174,65,19
U02563,C0214,Jul,230,74,4
U02564,C0214,Aug,140,97,20
U02565,C0214,Sep,299,68,16
U02566,C0214,Oct,168,77,9
U02567,C0214,Nov,243,77,5
U02568,C0214,Dec,167,77,18
U02569,C0215,Jan,878,39,89
U02570,C0215,Feb,743,37,61
U02571,C0215,Mar,736,28,41
U02572,C0215,Apr,865,20,66
U02573,C0215,May,624,18,75
U02574,C0215,Jun,628,32,64
U02575,C0215,Jul,618,33,65
U02576,C0215,Aug,739,42,48
U02577,C0215,Sep,809,29,87
U02578,C0215,Oct,406,41,35
U02579,C0215,Nov,475,40,36
U02580,C0215,Dec,517,27,53
U02581,C0216,Jan,850,30,75
U02582,C0216,Feb,768,20,36
U02583,C0216,Mar,603,30,53
U02584,C0216,Apr,578,32,51
U02585,C0216,May,578,39,89
U02586,C0216,Jun,651,29,47
U02587,C0216,Jul,422,29,88
U02588,C0216,Aug,668,24,36
U02589,C0216,Sep,540,42,76
U02590,C0216,Oct,513,39,48
U02591,C0216,Nov,712,47,50
U02592,C0216,Dec,778,41,77
U02593,C0217,Jan,575,51,86
U02594,C0217,Feb,844,22,42
U02595,C0217,Mar,547,26,85
U02596,C0217,Apr,594,30,69
U02597,C0217,May,787,41,55
U02598,C0217,Jun,839,33,37
U02599,C0217,Jul,593,52,53
U02600,C0217,Aug,552,38,50
U02601,C0217,Sep,454,35,90
U02602,C0217,Oct,529,50,72
U02603,C0217,Nov,900,31,81
U02604,C0217,Dec,483,48,85
U02605,C0218,Jan,466,28,67
U02606,C0218,Feb,797,50,58
U02607,C0218,Mar,910,51,64
U02608,C0218,Apr,583,38,80
U02609,C0218,May,782,51,79
U02610,C0218,Jun,894,49,65
U02611,C0218,Jul,674,55,60
U02612,C0218,Aug,437,31,49
U02613,C0218,Sep,607,46,90
U02614,C0218,Oct,640,43,48
U02615,C0218,Nov,713,45,59
U02616,C0218,Dec,560,41,51
U02617,C0219,Jan,486,26,83
U02618,C0219,Feb,486,36,63
U02619,C0219,Mar,931,40,49
U02620,C0219,Apr,442,47,67
U02621,C0219,May,744,45,63
U02622,C0219,Jun,878,45,61
U02623,C0219,Jul,776,49,55
U02624,C0219,Aug,679,42,36
U02625,C0219,Sep,583,46,49
U02626,C0219,Oct,671,22,57
U02627,C0219,Nov,484,36,88
U02628,C0219,Dec,913,50,69
U02629,C0220,Jan,244,70,11
U02630,C0220,Feb,138,71,6
U02631,C0220,Mar,98,88,4
U02632,C0220,Apr,219,77,13
U02633,C0220,May,130,86,11
U02634,C0220,Jun,157,82,9
U02635,C0220,Jul,260,73,20
U02636,C0220,Aug,146,65,12
U02637,C0220,Sep,152,87,15
U02638,C0220,Oct,183,65,18
U02639,C0220,Nov,247,97,7
U02640,C0220,Dec,181,79,10
U02641,C0221,Jan,614,48,49
U02642,C0221,Feb,928,55,85
U02643,C0221,Mar,879,47,56
U02644,C0221,Apr,487,38,89
U02645,C0221,May,592,45,84
U02646,C0221,Jun,827,31,63
U02647,C0221,Jul,860,53,36
U02648,C0221,Aug,783,26,71
U02649,C0221,Sep,531,37,82
U02650,C0221,Oct,409,49,86
U02651,C0221,Nov,763,39,49
U02652,C0221,Dec,829,45,78
U02653,C0222,Jan,272,90,20
U02654,C0222,Feb,156,85,3
U02655,C0222,Mar,225,67,7
U02656,C0222,Apr,119,86,15
U02657,C0222,May,177,78,15
U02658,C0222,Jun,96,99,15
U02659,C0222,Jul,128,95,6
U02660,C0222,Aug,164,93,12
U02661,C0222,Sep,103,75,6
U02662,C0222,Oct,252,100,8
U02663,C0222,Nov,88,96,3
U02664,C0222,Dec,127,77,5
U02665,C0223,Jan,795,36,48
U02666,C0223,Feb,638,36,77
U02667,C0223,Mar,936,22,64
U02668,C0223,Apr,458,41,68
U02669,C0223,May,411,28,55
U02670,C0223,Jun,820,43,45
U02671,C0223,Jul,513,26,69
U02672,C0223,Aug,828,48,82
U02673,C0223,Sep,470,42,90
U02674,C0223,Oct,611,26,90
U02675,C0223,Nov,610,37,62
U02676,C0223,Dec,886,28,73
U02677,C0224,Jan,227,84,9
U02678,C0224,Feb,208,94,11
U02679,C0224,Mar,131,65,7
U02680,C0224,Apr,194,69,15
U02681,C0224,May,234,80,19
U02682,C0224,Jun,164,96,17
U02683,C0224,Jul,198,67,5
U02684,C0224,Aug,153,94,14
U02685,C0224,Sep,259,84,15
U02686,C0224,Oct,236,76,16
U02687,C0224,Nov,143,76,16
U02688,C0224,Dec,197,89,8
U02689,C0225,Jan,258,71,15
U02690,C0225,Feb,258,67,10
U02691,C0225,Mar,120,82,20
U02692,C0225,Apr,154,69,9
U02693,C0225,May,206,91,20
U02694,C0225,Jun,111,88,5
U02695,C0225,Jul,273,71,19
U02696,C0225,Aug,276,85,16
U02697,C0225,Sep,195,75,11
U02698,C0225,Oct,133,97,4
U02699,C0225,Nov,198,66,5
U02700,C0225,Dec,243,94,15
U02701,C0226,Jan,167,90,9
U02702,C0226,Feb,181,67,3
U02703,C0226,Mar,144,72,7
U02704,C0226,Apr,163,94,18
U02705,C0226,May,198,69,5
U02706,C0226,Jun,220,80,17
U02707,C0226,Jul,115,95,11
U02708,C0226,Aug,295,75,8
U02709,C0226,Sep,294,66,6
U02710,C0226,Oct,125,83,6
U02711,C0226,Nov,216,90,8
U02712,C0226,Dec,99,65,11
U02713,C0227,Jan,557,46,57
U02714,C0227,Feb,582,31,80
U02715,C0227,Mar,435,52,48
U02716,C0227,Apr,852,21,88
U02717,C0227,May,935,24,59
U02718,C0227,Jun,715,46,38
U02719,C0227,Jul,404,21,84
U02720,C0227,Aug,786,30,50
U02721,C0227,Sep,783,33,47
U02722,C0227,Oct,493,19,61
U02723,C0227,Nov,428,18,56
U02724,C0227,Dec,596,22,49
U02725,C0228,Jan,104,75,8
U02726,C0228,Feb,91,91,19
U02727,C0228,Mar,107,85,13
U02728,C0228,Apr,223,77,9
U02729,C0228,May,218,90,16
U02730,C0228,Jun,110,79,9
U02731,C0228,Jul,107,87,13
U02732,C0228,Aug,124,65,15
U02733,C0228,Sep,247,85,3
U02734,C0228,Oct,179,78,17
U02735,C0228,Nov,136,69,11
U02736,C0228,Dec,246,88,4
U02737,C0229,Jan,468,31,61
U02738,C0229,Feb,708,49,41
U02739,C0229,Mar,949,54,45
U02740,C0229,Apr,657,24,73
U02741,C0229,May,732,42,78
U02742,C0229,Jun,536,39,46
U02743,C0229,Jul,725,48,39
U02744,C0229,Aug,743,19,73
U02745,C0229,Sep,859,42,67
U02746,C0229,Oct,638,50,72
U02747,C0229,Nov,413,32,36
U02748,C0229,Dec,527,37,50
U02749,C0230,Jan,268,92,10
U02750,C0230,Feb,238,70,4
U02751,C0230,Mar,115,88,18
U02752,C0230,Apr,155,77,7
U02753,C0230,May,176,78,4
U02754,C0230,Jun,140,93,13
U02755,C0230,Jul,114,82,13
U02756,C0230,Aug,244,67,19
U02757,C0230,Sep,282,91,12
U02758,C0230,Oct,272,66,10
U02759,C0230,Nov,296,86,13
U02760,C0230,Dec,142,78,20
U02761,C0231,Jan,455,33,86
U02762,C0231,Feb,627,42,68
U02763,C0231,Mar,729,29,63
U02764,C0231,Apr,406,22,90
U02765,C0231,May,903,22,47
U02766,C0231,Jun,453,27,48
U02767,C0231,Jul,528,23,46
U02768,C0231,Aug,609,33,67
U02769,C0231,Sep,480,45,81
U02770,C0231,Oct,878,37,45
U02771,C0231,Nov,602,33,62
U02772,C0231,Dec,580,33,54
U02773,C0232,Jan,153,93,9
U02774,C0232,Feb,149,95,5
U02775,C0232,Mar,172,90,15
U02776,C0232,Apr,122,95,17
U02777,C0232,May,188,97,16
U02778,C0232,Jun,274,74,18
U02779,C0232,Jul,85,89,16
U02780,C0232,Aug,298,70,12
U02781,C0232,Sep,232,99,7
U02782,C0232,Oct,221,76,11
U02783,C0232,Nov,177,94,12
U02784,C0232,Dec,196,83,15
U02785,C0233,Jan,892,22,56
U02786,C0233,Feb,539,48,47
U02787,C0233,Mar,558,30,35
U02788,C0233,Apr,413,50,81
U02789,C0233,May,783,49,60
U02790,C0233,Jun,825,43,82
U02791,C0233,Jul,782,42,66
U02792,C0233,Aug,715,55,39
U02793,C0233,Sep,818,20,42
U02794,C0233,Oct,794,54,45
U02795,C0233,Nov,598,45,51
U02796,C0233,Dec,756,50,80
U02797,C0234,Jan,900,41,79
U02798,C0234,Feb,459,42,62
U02799,C0234,Mar,652,33,65
U02800,C0234,Apr,435,41,75
U02801,C0234,May,428,27,51
U02802,C0234,Jun,866,27,51
U02803,C0234,Jul,653,55,77
U02804,C0234,Aug,565,18,42
U02805,C0234,Sep,494,42,60
U02806,C0234,Oct,482,51,47
U02807,C0234,Nov,833,28,88
U02808,C0234,Dec,837,34,79
U02809,C0235,Jan,709,50,69
U02810,C0235,Feb,791,55,54
U02811,C0235,Mar,821,23,41
U02812,C0235,Apr,752,27,52
U02813,C0235,May,614,43,79
U02814,C0235,Jun,715,18,45
U02815,C0235,Jul,903,18,41
U02816,C0235,Aug,471,44,68
U02817,C0235,Sep,826,36,81
U02818,C0235,Oct,841,28,46
U02819,C0235,Nov,783,29,80
U02820,C0235,Dec,537,30,66
U02821,C0236,Jan,586,50,42
U02822,C0236,Feb,861,54,87
U02823,C0236,Mar,617,29,47
U02824,C0236,Apr,460,29,86
U02825,C0236,May,596,34,90
U02826,C0236,Jun,818,46,75
U02827,C0236,Jul,511,28,40
U02828,C0236,Aug,700,23,59
U02829,C0236,Sep,527,35,39
U02830,C0236,Oct,750,19,72
U02831,C0236,Nov,640,48,66
U02832,C0236,Dec,503,18,38
U02833,C0237,Jan,148,65,4
U02834,C0237,Feb,104,78,19
U02835,C0237,Mar,282,65,15
U02836,C0237,Apr,234,98,11
U02837,C0237,May,204,95,13
U02838,C0237,Jun,234,92,13
U02839,C0237,Jul,174,86,13
U02840,C0237,Aug,289,80,14
U02841,C0237,Sep,250,90,15
U02842,C0237,Oct,236,68,14
U02843,C0237,Nov,164,71,3
U02844,C0237,Dec,196,90,7
U02845,C0238,Jan,86,72,19
U02846,C0238,Feb,151,80,14
U02847,C0238,Mar,195,95,19
U02848,C0238,Apr,185,77,3
U02849,C0238,May,243,85,3
U02850,C0238,Jun,242,88,4
U02851,C0238,Jul,286,85,17
U02852,C0238,Aug,139,96,15
U02853,C0238,Sep,269,70,14
U02854,C0238,Oct,189,95,6
U02855,C0238,Nov,267,89,12
U02856,C0238,Dec,235,77,7
U02857,C0239,Jan,213,97,4
U02858,C0239,Feb,112,96,5
U02859,C0239,Mar,157,100,17
U02860,C0239,Apr,123,93,6
U02861,C0239,May,203,99,10
U02862,C0239,Jun,142,78,8
U02863,C0239,Jul,272,70,6
U02864,C0239,Aug,191,66,8
U02865,C0239,Sep,163,89,11
U02866,C0239,Oct,136,81,18
U02867,C0239,Nov,251,72,7
U02868,C0239,Dec,216,96,5
U02869,C0240,Jan,283,86,10
U02870,C0240,Feb,227,69,13
U02871,C0240,Mar,176,89,20
U02872,C0240,Apr,299,92,10
U02873,C0240,May,137,81,6
U02874,C0240,Jun,154,70,6
U02875,C0240,Jul,102,86,9
U02876,C0240,Aug,270,72,14
U02877,C0240,Sep,112,85,15
U02878,C0240,Oct,227,65,12
U02879,C0240,Nov,95,99,9
U02880,C0240,Dec,296,89,16
U02881,C0241,Jan,727,41,86
U02882,C0241,Feb,529,51,77
U02883,C0241,Mar,627,24,60
U02884,C0241,Apr,409,52,89
U02885,C0241,May,871,38,44
U02886,C0241,Jun,703,32,66
U02887,C0241,Jul,866,27,73
U02888,C0241,Aug,690,27,82
U02889,C0241,Sep,435,38,54
U02890,C0241,Oct,914,25,52
U02891,C0241,Nov,889,31,66
U02892,C0241,Dec,698,42,38
U02893,C0242,Jan,741,27,87
U02894,C0242,Feb,615,32,79
U02895,C0242,Mar,453,29,89
U02896,C0242,Apr,899,43,54
U02897,C0242,May,563,19,70
U02898,C0242,Jun,801,39,62
U02899,C0242,Jul,884,40,83
U02900,C0242,Aug,800,43,39
U02901,C0242,Sep,940,36,53
U02902,C0242,Oct,599,53,60
U02903,C0242,Nov,499,26,55
U02904,C0242,Dec,455,37,64
U02905,C0243,Jan,567,54,43
U02906,C0243,Feb,852,48,53
U02907,C0243,Mar,548,31,48
U02908,C0243,Apr,600,18,58
U02909,C0243,May,504,27,59
U02910,C0243,Jun,837,28,38
U02911,C0243,Jul,498,40,65
U02912,C0243,Aug,583,21,42
U02913,C0243,Sep,927,39,72
U02914,C0243,Oct,844,27,75
U02915,C0243,Nov,813,33,37
U02916,C0243,Dec,521,33,60
U02917,C0244,Jan,900,37,79
U02918,C0244,Feb,576,42,84
U02919,C0244,Mar,491,47,90
U02920,C0244,Apr,791,35,75
U02921,C0244,May,855,41,35
U02922,C0244,Jun,522,25,40
U02923,C0244,Jul,524,49,76
U02924,C0244,Aug,921,32,36
U02925,C0244,Sep,891,35,79
U02926,C0244,Oct,496,55,46
U02927,C0244,Nov,793,48,76
U02928,C0244,Dec,844,37,71
U02929,C0245,Jan,112,71,13
U02930,C0245,Feb,96,99,8
U02931,C0245,Mar,183,66,15
U02932,C0245,Apr,222,99,19
U02933,C0245,May,205,69,19
U02934,C0245,Jun,294,99,6
U02935,C0245,Jul,272,78,6
U02936,C0245,Aug,126,76,3
U02937,C0245,Sep,222,93,13
U02938,C0245,Oct,111,67,7
U02939,C0245,Nov,227,78,8
U02940,C0245,Dec,102,100,11
U02941,C0246,Jan,435,23,42
U02942,C0246,Feb,918,37,58
U02943,C0246,Mar,575,45,77
U02944,C0246,Apr,400,33,54
U02945,C0246,May,447,51,85
U02946,C0246,Jun,700,52,63
U02947,C0246,Jul,543,54,66
U02948,C0246,Aug,720,51,57
U02949,C0246,Sep,922,31,79
U02950,C0246,Oct,501,20,50
U02951,C0246,Nov,437,30,44
U02952,C0246,Dec,706,31,43
U02953,C0247,Jan,621,55,57
U02954,C0247,Feb,684,26,81
U02955,C0247,Mar,832,22,70
U02956,C0247,Apr,661,34,59
U02957,C0247,May,567,43,64
U02958,C0247,Jun,485,34,78
U02959,C0247,Jul,835,27,69
U02960,C0247,Aug,608,22,75
U02961,C0247,Sep,675,30,80
U02962,C0247,Oct,781,54,77
U02963,C0247,Nov,923,28,61
U02964,C0247,Dec,557,38,85
U02965,C0248,Jan,844,42,36
U02966,C0248,Feb,653,22,52
U02967,C0248,Mar,527,52,42
U02968,C0248,Apr,816,22,56
U02969,C0248,May,491,41,56
U02970,C0248,Jun,679,27,90
U02971,C0248,Jul,631,35,35
U02972,C0248,Aug,500,42,49
U02973,C0248,Sep,787,24,85
U02974,C0248,Oct,526,29,68
U02975,C0248,Nov,713,55,87
U02976,C0248,Dec,901,24,68
U02977,C0249,Jan,757,54,90
U02978,C0249,Feb,688,53,52
U02979,C0249,Mar,501,21,45
U02980,C0249,Apr,725,42,46
U02981,C0249,May,753,52,70
U02982,C0249,Jun,812,48,72
U02983,C0249,Jul,530,34,35
U02984,C0249,Aug,925,27,77
U02985,C0249,Sep,529,27,59
U02986,C0249,Oct,673,21,81
U02987,C0249,Nov,779,33,78
U02988,C0249,Dec,828,47,46
U02989,C0250,Jan,849,40,86
U02990,C0250,Feb,879,50,53
U02991,C0250,Mar,682,45,68
U02992,C0250,Apr,634,37,75
U02993,C0250,May,489,37,61
U02994,C0250,Jun,720,23,75
U02995,C0250,Jul,481,22,81
U02996,C0250,Aug,645,23,45
U02997,C0250,Sep,458,23,82
U02998,C0250,Oct,692,53,66
U02999,C0250,Nov,410,45,78
U03000,C0250,Dec,920,26,65
U03001,C0251,Jan,909,50,78
U03002,C0251,Feb,945,25,60
U03003,C0251,Mar,414,30,88
U03004,C0251,Apr,407,45,79
U03005,C0251,May,947,40,50
U03006,C0251,Jun,940,20,73
U03007,C0251,Jul,859,28,78
U03008,C0251,Aug,936,32,46
U03009,C0251,Sep,476,41,88
U03010,C0251,Oct,536,50,57
U03011,C0251,Nov,452,45,66
U03012,C0251,Dec,788,28,58
U03013,C0252,Jan,515,39,78
U03014,C0252,Feb,655,52,89
U03015,C0252,Mar,520,36,54
U03016,C0252,Apr,894,36,51
U03017,C0252,May,618,18,82
U03018,C0252,Jun,803,31,54
U03019,C0252,Jul,927,20,64
U03020,C0252,Aug,899,21,57
U03021,C0252,Sep,406,47,56
U03022,C0252,Oct,705,40,41
U03023,C0252,Nov,405,40,81
U03024,C0252,Dec,590,43,57
U03025,C0253,Jan,409,24,62
U03026,C0253,Feb,903,30,40
U03027,C0253,Mar,941,50,44
U03028,C0253,Apr,820,25,66
U03029,C0253,May,407,27,84
U03030,C0253,Jun,656,32,65
U03031,C0253,Jul,804,41,54
U03032,C0253,Aug,773,45,46
U03033,C0253,Sep,949,35,41
U03034,C0253,Oct,849,46,45
U03035,C0253,Nov,543,40,82
U03036,C0253,Dec,844,18,57
U03037,C0254,Jan,603,25,47
U03038,C0254,Feb,691,20,43
U03039,C0254,Mar,804,44,82
U03040,C0254,Apr,739,20,45
U03041,C0254,May,603,48,77
U03042,C0254,Jun,672,25,61
U03043,C0254,Jul,900,53,66
U03044,C0254,Aug,530,38,83
U03045,C0254,Sep,809,50,81
U03046,C0254,Oct,798,26,42
U03047,C0254,Nov,510,19,43
U03048,C0254,Dec,559,40,67
U03049,C0255,Jan,413,33,38
U03050,C0255,Feb,750,45,73
U03051,C0255,Mar,408,45,65
U03052,C0255,Apr,696,36,66
U03053,C0255,May,484,45,50
U03054,C0255,Jun,556,50,46
U03055,C0255,Jul,655,35,84
U03056,C0255,Aug,517,34,79
U03057,C0255,Sep,653,45,47
U03058,C0255,Oct,885,24,79
U03059,C0255,Nov,914,29,47
U03060,C0255,Dec,552,32,42
U03061,C0256,Jan,535,43,37
U03062,C0256,Feb,680,30,44
U03063,C0256,Mar,836,19,74
U03064,C0256,Apr,604,23,90
U03065,C0256,May,452,42,61
U03066,C0256,Jun,937,37,79
U03067,C0256,Jul,636,32,56
U03068,C0256,Aug,836,48,38
U03069,C0256,Sep,922,45,76
U03070,C0256,Oct,452,37,42
U03071,C0256,Nov,675,41,52
U03072,C0256,Dec,759,44,50
U03073,C0257,Jan,727,21,46
U03074,C0257,Feb,441,18,38
U03075,C0257,Mar,729,31,53
U03076,C0257,Apr,883,35,73
U03077,C0257,May,503,45,46
U03078,C0257,Jun,658,49,58
U03079,C0257,Jul,742,37,42
U03080,C0257,Aug,499,18,78
U03081,C0257,Sep,533,39,58
U03082,C0257,Oct,770,55,68
U03083,C0257,Nov,780,33,76
U03084,C0257,Dec,682,31,72
U03085,C0258,Jan,178,70,6
U03086,C0258,Feb,113,72,4
U03087,C0258,Mar,230,77,9
U03088,C0258,Apr,260,93,6
U03089,C0258,May,99,99,13
U03090,C0258,Jun,157,95,9
U03091,C0258,Jul,216,74,4
U03092,C0258,Aug,112,77,16
U03093,C0258,Sep,220,81,20
U03094,C0258,Oct,168,88,17
U03095,C0258,Nov,241,72,16
U03096,C0258,Dec,97,95,16
U03097,C0259,Jan,936,50,85
U03098,C0259,Feb,422,28,73
U03099,C0259,Mar,680,26,53
U03100,C0259,Apr,446,54,38
U03101,C0259,May,594,43,66
U03102,C0259,Jun,945,50,39
U03103,C0259,Jul,569,46,83
U03104,C0259,Aug,921,42,70
U03105,C0259,Sep,799,43,73
U03106,C0259,Oct,678,31,46
U03107,C0259,Nov,403,28,71
U03108,C0259,Dec,623,55,79
U03109,C0260,Jan,409,50,64
U03110,C0260,Feb,915,51,51
U03111,C0260,Mar,710,32,53
U03112,C0260,Apr,674,53,42
U03113,C0260,May,575,32,37
U03114,C0260,Jun,946,33,53
U03115,C0260,Jul,440,27,52
U03116,C0260,Aug,536,35,90
U03117,C0260,Sep,452,33,87
U03118,C0260,Oct,615,52,42
U03119,C0260,Nov,401,40,75
U03120,C0260,Dec,777,38,40
U03121,C0261,Jan,260,100,11
U03122,C0261,Feb,264,73,16
U03123,C0261,Mar,236,83,13
U03124,C0261,Apr,94,65,14
U03125,C0261,May,136,82,8
U03126,C0261,Jun,145,66,20
U03127,C0261,Jul,248,71,15
U03128,C0261,Aug,247,81,20
U03129,C0261,Sep,132,93,10
U03130,C0261,Oct,163,82,9
